Unnamed: 0,innode,outnode,etype,dataflow,id_x,line_out,id_y,line_in,graph_id
1018659,10,27.0,CFG,,91,19.0,85,19.0,12645
1018660,84,94.0,CFG,,98,20.0,97,20.0,12645
1018661,72,99.0,CFG,,90,19.0,88,19.0,12645
1018662,3,65.0,CFG,,111,29.0,105,29.0,12645
1018663,65,83.0,CFG,,112,29.0,111,29.0,12645
1018664,41,60.0,CFG,,120,31.0,118,31.0,12645
1018665,71,103.0,CFG,,122,31.0,121,31.0,12645
1018666,9,30.0,CFG,,127,32.0,123,32.0,12645
1018667,57,101.0,CFG,,117,31.0,115,31.0,12645
1018668,67,102.0,CFG,,131,32.0,129,32.0,12645
1204903,38,22.0,CFG,,5,1.0,76,,14737
1204904,27,3.0,CFG,,52,30.0,56,32.0,14737
1204905,11,35.0,CFG,,19,9.0,20,9.0,14737
1204906,43,20.0,CFG,,38,20.0,45,24.0,14737
1204907,43,16.0,CFG,,43,22.0,45,24.0,14737
1204908,40,23.0,CFG,,26,15.0,50,27.0,14737
1204909,46,5.0,CFG,,55,32.0,69,32.0,14737
1204910,29,43.0,CFG,,45,24.0,46,24.0,14737
1204911,42,41.0,CFG,,66,32.0,67,32.0,14737
1204912,25,33.0,CFG,,32,16.0,33,16.0,14737
1204913,32,12.0,CFG,,31,16.0,39,20.0,14737
1204914,32,15.0,CFG,,36,18.0,39,20.0,14737
1204915,37,2.0,CFG,,22,11.0,27,15.0,14737
1204916,47,32.0,CFG,,39,20.0,40,20.0,14737
1204917,35,7.0,CFG,,7,1.0,19,9.0,14737
1204918,14,4.0,CFG,,54,32.0,71,33.0,14737
1204919,15,0.0,CFG,,35,17.0,36,18.0,14737
1204920,26,2.0,CFG,,22,11.0,24,12.0,14737
1204921,33,23.0,CFG,,26,15.0,32,16.0,14737
1204922,45,37.0,CFG,,27,15.0,28,15.0,14737
1204923,41,17.0,CFG,,63,32.0,66,32.0,14737
1204924,28,4.0,CFG,,54,32.0,73,36.0,14737
1204925,28,14.0,CFG,,71,33.0,73,36.0,14737
1204926,24,40.0,CFG,,50,27.0,51,27.0,14737
1204927,31,9.0,CFG,,58,32.0,64,32.0,14737
1204928,30,21.0,CFG,,59,32.0,61,32.0,14737
1204929,16,1.0,CFG,,42,21.0,43,22.0,14737
1204930,39,26.0,CFG,,24,12.0,74,1.0,14737
1204931,39,10.0,CFG,,72,36.0,74,1.0,14737
1204932,8,11.0,CFG,,20,9.0,18,9.0,14737
1204933,3,19.0,CFG,,44,24.0,52,30.0,14737
1204934,3,13.0,CFG,,49,27.0,52,30.0,14737
1204935,10,28.0,CFG,,73,36.0,72,36.0,14737
1204936,2,8.0,CFG,,18,9.0,22,11.0,14737
1204937,9,18.0,CFG,,60,32.0,58,32.0,14737
1204938,44,46.0,CFG,,69,32.0,68,32.0,14737
1204939,18,34.0,CFG,,62,32.0,60,32.0,14737
1204940,23,45.0,CFG,,28,15.0,26,15.0,14737
1204941,6,42.0,CFG,,67,32.0,57,32.0,14737
1204942,17,36.0,CFG,,65,32.0,63,32.0,14737
1204943,36,31.0,CFG,,64,32.0,65,32.0,14737
1204944,21,27.0,CFG,,56,32.0,59,32.0,14737
1204945,5,6.0,CFG,,57,32.0,55,32.0,14737
1204946,4,44.0,CFG,,68,32.0,54,32.0,14737
1204947,34,30.0,CFG,,61,32.0,62,32.0,14737
1204948,13,24.0,CFG,,51,27.0,49,27.0,14737
1204949,20,47.0,CFG,,40,20.0,38,20.0,14737
1204950,19,29.0,CFG,,46,24.0,44,24.0,14737
1204951,12,25.0,CFG,,33,16.0,31,16.0,14737
1204952,0,12.0,CFG,,31,16.0,35,17.0,14737
1204953,1,20.0,CFG,,38,20.0,42,21.0,14737
1340466,62,41.0,CFG,,5,1.0,90,,16883
1340467,59,58.0,CFG,,73,29.0,75,29.0,16883
1340468,43,36.0,CFG,,40,17.0,42,17.0,16883
1340469,19,44.0,CFG,,33,14.0,35,14.0,16883
1340470,30,5.0,CFG,,45,18.0,56,19.0,16883
1340471,48,57.0,CFG,,68,24.0,70,24.0,16883
1340472,34,40.0,CFG,,76,29.0,77,29.0,16883
1340473,44,6.0,CFG,,27,13.0,33,14.0,16883
1340474,20,4.0,CFG,,32,14.0,38,15.0,16883
1340475,46,9.0,CFG,,82,31.0,84,32.0,16883
1340476,33,46.0,CFG,,84,32.0,85,32.0,16883
1340477,24,34.0,CFG,,77,29.0,78,29.0,16883
1340478,57,1.0,CFG,,63,22.0,68,24.0,16883
1340479,36,16.0,CFG,,37,15.0,40,17.0,16883
1340480,50,24.0,CFG,,78,29.0,79,29.0,16883
1340481,8,53.0,CFG,,64,22.0,65,22.0,16883
1340482,21,18.0,CFG,,34,14.0,36,14.0,16883
1340483,55,54.0,CFG,,80,29.0,81,29.0,16883
1340484,52,51.0,CFG,,24,11.0,26,11.0,16883
1340485,64,27.0,CFG,,20,10.0,25,11.0,16883
1340486,60,12.0,CFG,,83,32.0,87,33.0,16883
1340487,25,17.0,CFG,,22,11.0,28,13.0,16883
1340488,35,49.0,CFG,,30,13.0,31,13.0,16883
1340489,56,30.0,CFG,,56,19.0,59,20.0,16883
1340490,63,0.0,CFG,,7,1.0,21,10.0,16883
1340491,39,8.0,CFG,,65,22.0,66,23.0,16883
1340492,37,38.0,CFG,,47,18.0,50,18.0,16883
1340493,40,59.0,CFG,,75,29.0,76,29.0,16883
1340494,22,15.0,CFG,,46,18.0,53,18.0,16883
1340495,58,5.0,CFG,,45,18.0,73,29.0,16883
1340496,42,7.0,CFG,,39,17.0,48,18.0,16883
1340497,53,30.0,CFG,,56,19.0,64,22.0,16883
1340498,32,43.0,CFG,,42,17.0,43,17.0,16883
1340499,54,50.0,CFG,,79,29.0,80,29.0,16883
1340500,65,56.0,CFG,,59,20.0,60,20.0,16883
1340501,49,25.0,CFG,,28,13.0,30,13.0,16883
1340502,61,28.0,CFG,,86,33.0,88,1.0,16883
1340503,27,63.0,CFG,,21,10.0,20,10.0,16883
1340504,17,26.0,CFG,,23,11.0,22,11.0,16883
1340505,6,11.0,CFG,,29,13.0,27,13.0,16883
1340506,4,21.0,CFG,,36,14.0,32,14.0,16883
1340507,16,20.0,CFG,,38,15.0,37,15.0,16883
1340508,7,10.0,CFG,,41,17.0,39,17.0,16883
1340509,2,3.0,CFG,,74,29.0,72,29.0,16883
1340510,9,29.0,CFG,,71,26.0,82,31.0,16883
1340511,9,2.0,CFG,,72,29.0,82,31.0,16883
1340512,12,33.0,CFG,,85,32.0,83,32.0,16883
1340513,28,60.0,CFG,,87,33.0,86,33.0,16883
1340514,26,52.0,CFG,,26,11.0,23,11.0,16883
1340515,51,64.0,CFG,,25,11.0,24,11.0,16883
1340516,11,35.0,CFG,,31,13.0,29,13.0,16883
1340517,18,19.0,CFG,,35,14.0,34,14.0,16883
1340518,10,32.0,CFG,,43,17.0,41,17.0,16883
1340519,5,15.0,CFG,,46,18.0,45,18.0,16883
1340520,5,13.0,CFG,,51,18.0,45,18.0,16883
1340521,15,38.0,CFG,,47,18.0,46,18.0,16883
1340522,15,31.0,CFG,,49,18.0,46,18.0,16883
1340523,13,14.0,CFG,,52,18.0,51,18.0,16883
1340524,29,45.0,CFG,,58,20.0,71,26.0,16883
1340525,29,23.0,CFG,,67,24.0,71,26.0,16883
1340526,3,55.0,CFG,,81,29.0,74,29.0,16883
1340527,38,42.0,CFG,,48,18.0,47,18.0,16883
1340528,31,37.0,CFG,,50,18.0,49,18.0,16883
1340529,14,22.0,CFG,,53,18.0,52,18.0,16883
1340530,45,65.0,CFG,,60,20.0,58,20.0,16883
1340531,47,48.0,CFG,,70,24.0,69,24.0,16883
1340532,23,47.0,CFG,,69,24.0,67,24.0,16883
1340533,1,39.0,CFG,,66,23.0,63,22.0,16883
1345808,0,1.0,CFG,,5,1.0,7,1.0,17136
1345809,2,0.0,CFG,,7,1.0,8,,17136
1570376,0,1.0,CFG,,5,1.0,7,1.0,20158
1570377,2,0.0,CFG,,7,1.0,8,,20158
1627607,23,15.0,CFG,,5,1.0,56,,21217
1627608,31,24.0,CFG,,43,16.0,44,16.0,21217
1627609,8,0.0,CFG,,7,1.0,18,7.0,21217
1627610,25,30.0,CFG,,22,8.0,23,8.0,21217
1627611,24,11.0,CFG,,40,15.0,43,16.0,21217
1627612,26,18.0,CFG,,42,16.0,46,16.0,21217
1627613,30,3.0,CFG,,16,7.0,22,8.0,21217
1627614,34,19.0,CFG,,31,14.0,35,14.0,21217
1627615,34,29.0,CFG,,37,14.0,35,14.0,21217
1627616,33,32.0,CFG,,32,14.0,33,14.0,21217
1627617,35,2.0,CFG,,41,16.0,38,14.0,21217
1627618,37,26.0,CFG,,46,16.0,47,16.0,21217
1627619,17,1.0,CFG,,21,8.0,27,10.0,21217
1627620,11,5.0,CFG,,34,14.0,40,15.0,21217
1627621,10,8.0,CFG,,18,7.0,19,7.0,21217
1627622,6,34.0,CFG,,35,14.0,36,14.0,21217
1627623,20,25.0,CFG,,23,8.0,24,8.0,21217
1627624,7,28.0,CFG,,25,8.0,26,9.0,21217
1627625,32,12.0,CFG,,28,13.0,32,14.0,21217
1627626,21,16.0,CFG,,45,16.0,49,16.0,21217
1627627,28,20.0,CFG,,24,8.0,25,8.0,21217
1627628,12,3.0,CFG,,16,7.0,28,13.0,21217
1627629,14,36.0,CFG,,51,16.0,52,16.0,21217
1627630,27,9.0,CFG,,48,16.0,53,16.0,21217
1627631,36,21.0,CFG,,49,16.0,51,16.0,21217
1627632,22,17.0,CFG,,27,10.0,54,1.0,21217
1627633,22,5.0,CFG,,34,14.0,54,1.0,21217
1627634,3,4.0,CFG,,17,7.0,16,7.0,21217
1627635,4,10.0,CFG,,19,7.0,17,7.0,21217
1627636,5,6.0,CFG,,36,14.0,34,14.0,21217
1627637,1,7.0,CFG,,26,9.0,21,8.0,21217
1627638,19,33.0,CFG,,33,14.0,31,14.0,21217
1627639,29,35.0,CFG,,38,14.0,37,14.0,21217
1627640,9,13.0,CFG,,50,16.0,48,16.0,21217
1627641,18,31.0,CFG,,44,16.0,42,16.0,21217
1627642,2,27.0,CFG,,53,16.0,41,16.0,21217
1627643,16,37.0,CFG,,47,16.0,45,16.0,21217
1627644,13,14.0,CFG,,52,16.0,50,16.0,21217
1821562,138,70.0,CFG,,5,1.0,186,,24086
1821563,125,151.0,CFG,,146,32.0,148,32.0,24086
1821564,146,30.0,CFG,,28,12.0,37,13.0,24086
1821565,134,107.0,CFG,,21,7.0,22,7.0,24086
1821566,61,9.0,CFG,,91,24.0,102,26.0,24086
1821567,135,109.0,CFG,,163,35.0,166,35.0,24086
1821568,108,80.0,CFG,,128,30.0,130,30.0,24086
1821569,102,67.0,CFG,,155,34.0,158,34.0,24086
1821570,87,1.0,CFG,,7,1.0,17,6.0,24086
1821571,148,37.0,CFG,,53,18.0,56,18.0,24086
1821572,93,18.0,CFG,,64,19.0,70,19.0,24086
1821573,62,55.0,CFG,,109,27.0,112,27.0,24086
1821574,99,11.0,CFG,,160,35.0,170,35.0,24086
1821575,121,61.0,CFG,,102,26.0,105,26.0,24086
1821576,142,92.0,CFG,,123,29.0,126,30.0,24086
1821577,141,7.0,CFG,,107,27.0,115,28.0,24086
1821578,101,4.0,CFG,,73,20.0,85,21.0,24086
1821579,65,75.0,CFG,,138,31.0,140,31.0,24086
1821580,76,19.0,CFG,,161,35.0,167,35.0,24086
1821581,120,17.0,CFG,,143,32.0,151,33.0,24086
1821582,81,21.0,CFG,,172,36.0,183,37.0,24086
1821583,72,129.0,CFG,,45,16.0,47,16.0,24086
1821584,48,79.0,CFG,,150,33.0,153,33.0,24086
1821585,77,54.0,CFG,,77,20.0,78,20.0,24086
1821586,129,30.0,CFG,,28,12.0,45,16.0,24086
1821587,123,24.0,CFG,,149,33.0,156,34.0,24086
1821588,153,28.0,CFG,,173,36.0,178,36.0,24086
1821589,85,68.0,CFG,,67,19.0,68,19.0,24086
1821590,111,94.0,CFG,,95,24.0,96,24.0,24086
1821591,92,5.0,CFG,,114,28.0,123,29.0,24086
1821592,33,44.0,CFG,,35,13.0,40,13.0,24086
1821593,126,2.0,CFG,,133,31.0,145,32.0,24086
1821594,100,139.0,CFG,,93,24.0,94,24.0,24086
1821595,127,98.0,CFG,,79,20.0,81,20.0,24086
1821596,150,87.0,CFG,,17,6.0,18,6.0,24086
1821597,114,136.0,CFG,,141,31.0,142,31.0,24086
1821598,95,121.0,CFG,,105,26.0,106,26.0,24086
1821599,66,38.0,CFG,,116,28.0,120,28.0,24086
1821600,117,31.0,CFG,,111,27.0,113,27.0,24086
1821601,143,92.0,CFG,,123,29.0,134,31.0,24086
1821602,143,10.0,CFG,,125,30.0,134,31.0,24086
1821603,147,133.0,CFG,,25,10.0,26,10.0,24086
1821604,118,34.0,CFG,,119,28.0,121,28.0,24086
1821605,94,100.0,CFG,,94,24.0,95,24.0,24086
1821606,152,71.0,CFG,,31,12.0,32,12.0,24086
1821607,139,0.0,CFG,,50,18.0,93,24.0,24086
1821608,139,25.0,CFG,,86,22.0,93,24.0,24086
1821609,133,56.0,CFG,,20,7.0,25,10.0,24086
1821610,130,33.0,CFG,,40,13.0,41,13.0,24086
1821611,84,16.0,CFG,,92,24.0,97,24.0,24086
1821612,91,4.0,CFG,,73,20.0,87,22.0,24086
1821613,115,90.0,CFG,,131,30.0,132,30.0,24086
1821614,151,113.0,CFG,,144,32.0,146,32.0,24086
1821615,140,14.0,CFG,,101,26.0,108,27.0,24086
1821616,136,13.0,CFG,,135,31.0,141,31.0,24086
1821617,71,132.0,CFG,,29,12.0,31,12.0,24086
1821618,107,59.0,CFG,,16,6.0,21,7.0,24086
1821619,60,140.0,CFG,,108,27.0,110,27.0,24086
1821620,132,58.0,CFG,,24,10.0,29,12.0,24086
1821621,122,144.0,CFG,,162,35.0,164,35.0,24086
1821622,145,0.0,CFG,,50,18.0,75,20.0,24086
1821623,88,63.0,CFG,,174,36.0,177,36.0,24086
1821624,37,29.0,CFG,,44,16.0,53,18.0,24086
1821625,82,83.0,CFG,,117,28.0,118,28.0,24086
1821626,86,8.0,CFG,,74,20.0,82,20.0,24086
1821627,154,72.0,CFG,,47,16.0,48,16.0,24086
1821628,104,6.0,CFG,,34,13.0,43,14.0,24086
1821629,90,40.0,CFG,,127,30.0,131,30.0,24086
1821630,149,15.0,CFG,,52,18.0,60,18.0,24086
1821631,128,11.0,CFG,,160,35.0,175,36.0,24086
1821632,144,36.0,CFG,,154,34.0,162,35.0,24086
1821633,106,21.0,CFG,,172,36.0,181,36.0,24086
1821634,110,91.0,CFG,,87,22.0,89,22.0,24086
1821635,116,26.0,CFG,,76,20.0,80,20.0,24086
1821636,75,74.0,CFG,,136,31.0,138,31.0,24086
1821637,155,32.0,CFG,,66,19.0,69,19.0,24086
1821638,97,9.0,CFG,,91,24.0,100,24.0,24086
1821639,41,99.0,CFG,,170,35.0,169,35.0,24086
1821640,47,101.0,CFG,,85,21.0,84,21.0,24086
1821641,45,106.0,CFG,,181,36.0,180,36.0,24086
1821642,42,97.0,CFG,,100,24.0,99,24.0,24086
1821643,43,104.0,CFG,,43,14.0,42,14.0,24086
1821644,137,43.0,CFG,,42,14.0,184,1.0,24086
1821645,137,47.0,CFG,,84,21.0,184,1.0,24086
1821646,137,42.0,CFG,,99,24.0,184,1.0,24086
1821647,137,41.0,CFG,,169,35.0,184,1.0,24086
1821648,137,45.0,CFG,,180,36.0,184,1.0,24086
1821649,137,39.0,CFG,,182,37.0,184,1.0,24086
1821650,59,150.0,CFG,,18,6.0,16,6.0,24086
1821651,56,134.0,CFG,,22,7.0,20,7.0,24086
1821652,58,147.0,CFG,,26,10.0,24,10.0,24086
1821653,29,51.0,CFG,,46,16.0,44,16.0,24086
1821654,14,22.0,CFG,,103,26.0,101,26.0,24086
1821655,7,117.0,CFG,,113,27.0,107,27.0,24086
1821656,5,118.0,CFG,,121,28.0,114,28.0,24086
1821657,2,114.0,CFG,,142,31.0,133,31.0,24086
1821658,17,46.0,CFG,,147,32.0,143,32.0,24086
1821659,24,48.0,CFG,,153,33.0,149,33.0,24086
1821660,36,102.0,CFG,,158,34.0,154,34.0,24086
1821661,39,81.0,CFG,,183,37.0,182,37.0,24086
1821662,30,53.0,CFG,,30,12.0,28,12.0,24086
1821663,53,152.0,CFG,,32,12.0,30,12.0,24086
1821664,6,130.0,CFG,,41,13.0,34,13.0,24086
1821665,3,15.0,CFG,,52,18.0,51,18.0,24086
1821666,3,27.0,CFG,,58,18.0,51,18.0,24086
1821667,103,148.0,CFG,,56,18.0,57,18.0,24086
1821668,15,57.0,CFG,,54,18.0,52,18.0,24086
1821669,131,146.0,CFG,,37,13.0,38,13.0,24086
1821670,0,3.0,CFG,,51,18.0,50,18.0,24086
1821671,0,12.0,CFG,,63,19.0,50,18.0,24086
1821672,44,119.0,CFG,,39,13.0,35,13.0,24086
1821673,57,64.0,CFG,,55,18.0,54,18.0,24086
1821674,73,131.0,CFG,,38,13.0,36,13.0,24086
1821675,51,154.0,CFG,,48,16.0,46,16.0,24086
1821676,64,103.0,CFG,,57,18.0,55,18.0,24086
1821677,119,73.0,CFG,,36,13.0,39,13.0,24086
1821678,12,93.0,CFG,,70,19.0,63,19.0,24086
1821679,4,86.0,CFG,,82,20.0,73,20.0,24086
1821680,54,145.0,CFG,,75,20.0,77,20.0,24086
1821681,8,127.0,CFG,,81,20.0,74,20.0,24086
1821682,16,111.0,CFG,,96,24.0,92,24.0,24086
1821683,26,77.0,CFG,,78,20.0,76,20.0,24086
1821684,9,84.0,CFG,,97,24.0,91,24.0,24086
1821685,98,116.0,CFG,,80,20.0,79,20.0,24086
1821686,27,78.0,CFG,,62,18.0,58,18.0,24086
1821687,18,23.0,CFG,,65,19.0,64,19.0,24086
1821688,68,3.0,CFG,,51,18.0,67,19.0,24086
1821689,32,85.0,CFG,,68,19.0,66,19.0,24086
1821690,23,155.0,CFG,,69,19.0,65,19.0,24086
1821691,52,69.0,CFG,,61,18.0,59,18.0,24086
1821692,69,149.0,CFG,,60,18.0,61,18.0,24086
1821693,78,52.0,CFG,,59,18.0,62,18.0,24086
1821694,25,49.0,CFG,,88,22.0,86,22.0,24086
1821695,49,110.0,CFG,,89,22.0,88,22.0,24086
1821696,105,108.0,CFG,,130,30.0,129,30.0,24086
1821697,74,143.0,CFG,,134,31.0,136,31.0,24086
1821698,19,112.0,CFG,,165,35.0,161,35.0,24086
1821699,109,122.0,CFG,,164,35.0,163,35.0,24086
1821700,22,50.0,CFG,,104,26.0,103,26.0,24086
1821701,79,124.0,CFG,,152,33.0,150,33.0,24086
1821702,50,95.0,CFG,,106,26.0,104,26.0,24086
1821703,34,66.0,CFG,,120,28.0,119,28.0,24086
1821704,113,126.0,CFG,,145,32.0,144,32.0,24086
1821705,20,35.0,CFG,,139,31.0,137,31.0,24086
1821706,124,120.0,CFG,,151,33.0,152,33.0,24086
1821707,67,96.0,CFG,,157,34.0,155,34.0,24086
1821708,35,65.0,CFG,,140,31.0,139,31.0,24086
1821709,31,62.0,CFG,,112,27.0,111,27.0,24086
1821710,11,76.0,CFG,,167,35.0,160,35.0,24086
1821711,38,82.0,CFG,,118,28.0,116,28.0,24086
1821712,96,123.0,CFG,,156,34.0,157,34.0,24086
1821713,112,135.0,CFG,,166,35.0,165,35.0,24086
1821714,46,125.0,CFG,,148,32.0,147,32.0,24086
1821715,13,20.0,CFG,,137,31.0,135,31.0,24086
1821716,83,141.0,CFG,,115,28.0,117,28.0,24086
1821717,55,60.0,CFG,,110,27.0,109,27.0,24086
1821718,80,142.0,CFG,,126,30.0,128,30.0,24086
1821719,40,105.0,CFG,,129,30.0,127,30.0,24086
1821720,10,115.0,CFG,,132,30.0,125,30.0,24086
1821721,28,88.0,CFG,,177,36.0,173,36.0,24086
1821722,63,89.0,CFG,,176,36.0,174,36.0,24086
1821723,89,128.0,CFG,,175,36.0,176,36.0,24086
1821724,21,153.0,CFG,,178,36.0,172,36.0,24086
1874745,3,2.0,CFG,,5,1.0,14,,24929
1874746,5,0.0,CFG,,7,1.0,11,1.0,24929
1874747,1,5.0,CFG,,11,1.0,10,1.0,24929
1874748,4,1.0,CFG,,10,1.0,12,1.0,24929
1994010,21,11.0,CFG,,5,1.0,45,,26806
1994011,24,16.0,CFG,,13,3.0,15,3.0,26806
1994012,28,5.0,CFG,,39,14.0,42,16.0,26806
1994013,31,15.0,CFG,,33,11.0,35,11.0,26806
1994014,15,25.0,CFG,,32,11.0,33,11.0,26806
1994015,30,1.0,CFG,,31,11.0,38,12.0,26806
1994016,29,7.0,CFG,,37,12.0,40,14.0,26806
1994017,23,4.0,CFG,,12,3.0,19,6.0,26806
1994018,26,2.0,CFG,,18,6.0,24,7.0,26806
1994019,25,8.0,CFG,,29,10.0,32,11.0,26806
1994020,16,0.0,CFG,,7,1.0,13,3.0,26806
1994021,18,22.0,CFG,,23,7.0,28,8.0,26806
1994022,17,23.0,CFG,,19,6.0,21,6.0,26806
1994023,27,22.0,CFG,,23,7.0,30,10.0,26806
1994024,10,28.0,CFG,,42,16.0,41,16.0,26806
1994025,20,6.0,CFG,,26,8.0,43,1.0,26806
1994026,20,10.0,CFG,,41,16.0,43,1.0,26806
1994027,4,9.0,CFG,,14,3.0,12,3.0,26806
1994028,2,3.0,CFG,,20,6.0,18,6.0,26806
1994029,8,27.0,CFG,,30,10.0,29,10.0,26806
1994030,1,12.0,CFG,,34,11.0,31,11.0,26806
1994031,7,30.0,CFG,,38,12.0,37,12.0,26806
1994032,5,29.0,CFG,,40,14.0,39,14.0,26806
1994033,9,13.0,CFG,,16,3.0,14,3.0,26806
1994034,13,24.0,CFG,,15,3.0,16,3.0,26806
1994035,3,17.0,CFG,,21,6.0,20,6.0,26806
1994036,22,26.0,CFG,,24,7.0,23,7.0,26806
1994037,12,19.0,CFG,,36,11.0,34,11.0,26806
1994038,6,14.0,CFG,,27,8.0,26,8.0,26806
1994039,19,31.0,CFG,,35,11.0,36,11.0,26806
1994040,14,18.0,CFG,,28,8.0,27,8.0,26806
2118714,11,8.0,CFG,,5,1.0,28,,28343
2118715,18,5.0,CFG,,19,6.0,22,6.0,28343
2118716,15,10.0,CFG,,16,4.0,17,4.0,28343
2118717,12,2.0,CFG,,15,4.0,20,6.0,28343
2118718,6,4.0,CFG,,18,6.0,23,7.0,28343
2118719,17,6.0,CFG,,23,7.0,25,9.0,28343
2118720,13,16.0,CFG,,12,3.0,14,3.0,28343
2118721,16,0.0,CFG,,7,1.0,12,3.0,28343
2118722,10,1.0,CFG,,11,3.0,16,4.0,28343
2118723,7,17.0,CFG,,25,9.0,24,9.0,28343
2118724,14,7.0,CFG,,24,9.0,26,1.0,28343
2118725,1,3.0,CFG,,13,3.0,11,3.0,28343
2118726,2,15.0,CFG,,17,4.0,15,4.0,28343
2118727,4,18.0,CFG,,22,6.0,18,6.0,28343
2118728,3,13.0,CFG,,14,3.0,13,3.0,28343
2118729,5,9.0,CFG,,21,6.0,19,6.0,28343
2118730,9,12.0,CFG,,20,6.0,21,6.0,28343
2247649,40,19.0,CFG,,5,1.0,68,,30050
2247650,48,5.0,CFG,,12,3.0,20,7.0,30050
2247651,49,50.0,CFG,,13,3.0,15,3.0,30050
2247652,43,20.0,CFG,,62,19.0,65,20.0,30050
2247653,51,26.0,CFG,,48,14.0,55,17.0,30050
2247654,51,7.0,CFG,,50,15.0,55,17.0,30050
2247655,32,27.0,CFG,,33,10.0,37,10.0,30050
2247656,25,48.0,CFG,,20,7.0,22,7.0,30050
2247657,46,3.0,CFG,,27,9.0,35,10.0,30050
2247658,28,21.0,CFG,,41,12.0,45,13.0,30050
2247659,44,2.0,CFG,,32,10.0,39,11.0,30050
2247660,23,17.0,CFG,,21,7.0,24,7.0,30050
2247661,47,1.0,CFG,,19,7.0,26,8.0,30050
2247662,50,0.0,CFG,,7,1.0,13,3.0,30050
2247663,21,4.0,CFG,,38,11.0,41,12.0,30050
2247664,41,9.0,CFG,,54,17.0,59,18.0,30050
2247665,22,26.0,CFG,,48,14.0,52,15.0,30050
2247666,42,10.0,CFG,,56,18.0,63,19.0,30050
2247667,26,21.0,CFG,,41,12.0,48,14.0,30050
2247668,26,6.0,CFG,,43,13.0,48,14.0,30050
2247669,45,8.0,CFG,,25,8.0,30,9.0,30050
2247670,16,43.0,CFG,,65,20.0,64,20.0,30050
2247671,39,16.0,CFG,,64,20.0,66,1.0,30050
2247672,5,11.0,CFG,,14,3.0,12,3.0,30050
2247673,1,18.0,CFG,,23,7.0,19,7.0,30050
2247674,8,47.0,CFG,,26,8.0,25,8.0,30050
2247675,3,24.0,CFG,,28,9.0,27,9.0,30050
2247676,2,32.0,CFG,,37,10.0,32,10.0,30050
2247677,4,44.0,CFG,,39,11.0,38,11.0,30050
2247678,9,51.0,CFG,,55,17.0,54,17.0,30050
2247679,10,15.0,CFG,,57,18.0,56,18.0,30050
2247680,20,42.0,CFG,,63,19.0,62,19.0,30050
2247681,11,14.0,CFG,,16,3.0,14,3.0,30050
2247682,14,49.0,CFG,,15,3.0,16,3.0,30050
2247683,17,25.0,CFG,,22,7.0,21,7.0,30050
2247684,18,23.0,CFG,,24,7.0,23,7.0,30050
2247685,24,29.0,CFG,,29,9.0,28,9.0,30050
2247686,29,36.0,CFG,,31,9.0,29,9.0,30050
2247687,30,37.0,CFG,,36,10.0,34,10.0,30050
2247688,27,30.0,CFG,,34,10.0,33,10.0,30050
2247689,36,45.0,CFG,,30,9.0,31,9.0,30050
2247690,31,38.0,CFG,,60,18.0,58,18.0,30050
2247691,37,46.0,CFG,,35,10.0,36,10.0,30050
2247692,13,33.0,CFG,,46,13.0,44,13.0,30050
2247693,33,28.0,CFG,,45,13.0,46,13.0,30050
2247694,6,13.0,CFG,,44,13.0,43,13.0,30050
2247695,7,12.0,CFG,,51,15.0,50,15.0,30050
2247696,12,34.0,CFG,,53,15.0,51,15.0,30050
2247697,34,22.0,CFG,,52,15.0,53,15.0,30050
2247698,15,35.0,CFG,,61,18.0,57,18.0,30050
2247699,35,31.0,CFG,,58,18.0,61,18.0,30050
2247700,38,41.0,CFG,,59,18.0,60,18.0,30050
2261313,13,10.0,CFG,,5,1.0,28,,30387
2261314,15,3.0,CFG,,14,6.0,22,7.0,30387
2261315,12,8.0,CFG,,20,7.0,24,7.0,30387
2261316,5,12.0,CFG,,24,7.0,25,7.0,30387
2261317,16,0.0,CFG,,7,1.0,17,6.0,30387
2261318,14,1.0,CFG,,12,6.0,26,1.0,30387
2261319,1,2.0,CFG,,13,6.0,12,6.0,30387
2261320,2,5.0,CFG,,25,7.0,13,6.0,30387
2261321,3,9.0,CFG,,19,6.0,14,6.0,30387
2261322,8,11.0,CFG,,21,7.0,20,7.0,30387
2261323,4,7.0,CFG,,18,6.0,15,6.0,30387
2261324,9,4.0,CFG,,15,6.0,19,6.0,30387
2261325,6,16.0,CFG,,17,6.0,16,6.0,30387
2261326,7,6.0,CFG,,16,6.0,18,6.0,30387
2261327,11,17.0,CFG,,23,7.0,21,7.0,30387
2261328,17,15.0,CFG,,22,7.0,23,7.0,30387
2417484,52,38.0,CFG,,5,1.0,74,,32632
2417485,59,21.0,CFG,,41,13.0,44,14.0,32632
2417486,18,6.0,CFG,,64,22.0,65,22.0,32632
2417487,57,20.0,CFG,,57,19.0,60,20.0,32632
2417488,49,24.0,CFG,,43,14.0,46,14.0,32632
2417489,54,29.0,CFG,,19,5.0,22,5.0,32632
2417490,19,3.0,CFG,,16,4.0,17,4.0,32632
2417491,55,28.0,CFG,,67,23.0,70,23.0,32632
2417492,62,19.0,CFG,,17,4.0,20,5.0,32632
2417493,22,9.0,CFG,,32,10.0,33,10.0,32632
2417494,50,25.0,CFG,,35,11.0,38,11.0,32632
2417495,56,18.0,CFG,,65,22.0,68,23.0,32632
